id,channel,raw_text,language,label,source
uci-00489,SMS,Dear reached railway. What happen to you,en,0,uci_sms_spam
uci-00490,SMS,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2",en,0,uci_sms_spam
uci-00491,SMS,I think i've fixed it can you send a test message?,en,0,uci_sms_spam
uci-00492,SMS,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card",en,0,uci_sms_spam
uci-00493,SMS,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",en,1,uci_sms_spam
uci-00494,SMS,"Sorry,in meeting I'll call later",en,0,uci_sms_spam
uci-00495,SMS,What class of  &lt;#&gt;  reunion?,en,0,uci_sms_spam
uci-00496,SMS,Are you free now?can i call now?,en,0,uci_sms_spam
uci-00497,SMS,Got meh... When?,en,0,uci_sms_spam
uci-00498,SMS,Nope... Think i will go for it on monday... Sorry i replied so late,en,0,uci_sms_spam
uci-00499,SMS,Some of them told accenture is not confirm. Is it true.,en,0,uci_sms_spam
uci-00500,SMS,"Kate jackson rec center before 7ish, right?",en,0,uci_sms_spam
uci-00501,SMS,Dear i have reache room,en,0,uci_sms_spam
uci-00502,SMS,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",en,0,uci_sms_spam
uci-00503,SMS,When can ü come out?,en,0,uci_sms_spam
uci-00504,SMS,Check with nuerologist.,en,0,uci_sms_spam
uci-00505,SMS,Lolnice. I went from a fish to ..water.?,en,0,uci_sms_spam
uci-00506,SMS,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,en,1,uci_sms_spam
uci-00507,SMS,No it's waiting in e car dat's bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.,en,0,uci_sms_spam
uci-00508,SMS,"Maybe westshore or hyde park village, the place near my house?",en,0,uci_sms_spam
uci-00509,SMS,You should know now. So how's anthony. Are you bringing money. I've school fees to pay and rent and stuff like that. Thats why i need your help. A friend in need....|,en,0,uci_sms_spam
uci-00510,SMS,What's the significance?,en,0,uci_sms_spam
uci-00511,SMS,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,en,0,uci_sms_spam
uci-00512,SMS,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try",en,0,uci_sms_spam
uci-00513,SMS,Prabha..i'm soryda..realy..frm heart i'm sory,en,0,uci_sms_spam
uci-00514,SMS,Lol ok your forgiven :),en,0,uci_sms_spam
uci-00515,SMS,No..jst change tat only..,en,0,uci_sms_spam
uci-00516,SMS,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+",en,1,uci_sms_spam
uci-00517,SMS,S:)no competition for him.,en,0,uci_sms_spam
uci-00518,SMS,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE,en,1,uci_sms_spam
uci-00519,SMS,Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,en,1,uci_sms_spam
uci-00520,SMS,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri.",en,0,uci_sms_spam
uci-00521,SMS,Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now,en,0,uci_sms_spam
uci-00522,SMS,But that's on ebay it might be less elsewhere.,en,0,uci_sms_spam
uci-00523,SMS,Shall i come to get pickle,en,0,uci_sms_spam
uci-00524,SMS,Were gonna go get some tacos,en,0,uci_sms_spam
uci-00525,SMS,"That's very rude, you on campus?",en,0,uci_sms_spam
uci-00526,SMS,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",en,1,uci_sms_spam
uci-00527,SMS,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,en,0,uci_sms_spam
uci-00528,SMS,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X",en,1,uci_sms_spam
uci-00529,SMS,Yes! How is a pretty lady like you single?,en,0,uci_sms_spam
uci-00530,SMS,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,en,1,uci_sms_spam
uci-00531,SMS,Jay says that you're a double-faggot,en,0,uci_sms_spam
uci-00532,SMS,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04,en,1,uci_sms_spam
uci-00533,SMS,What Today-sunday..sunday is holiday..so no work..,en,0,uci_sms_spam
uci-00534,SMS,Gudnite....tc...practice going on,en,0,uci_sms_spam
uci-00535,SMS,I'll be late...,en,0,uci_sms_spam
uci-00536,SMS,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",en,0,uci_sms_spam
uci-00537,SMS,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",en,0,uci_sms_spam
uci-00538,SMS,"Probably gonna be here for a while, see you later tonight &lt;)",en,0,uci_sms_spam
uci-00539,SMS,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,en,0,uci_sms_spam
uci-00540,SMS,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,en,0,uci_sms_spam
uci-00541,SMS,"I am in tirupur da, once you started from office call me.",en,0,uci_sms_spam
uci-00542,SMS,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,en,1,uci_sms_spam
uci-00543,SMS,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",en,0,uci_sms_spam
uci-00544,SMS,But am going to college pa. What to do. are else ill come there it self. Pa.,en,0,uci_sms_spam
uci-00545,SMS,4 oclock at mine. Just to bash out a flat plan.,en,0,uci_sms_spam
uci-00546,SMS,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,en,0,uci_sms_spam
uci-00547,SMS,Then any special there?,en,0,uci_sms_spam
uci-00548,SMS,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin,en,0,uci_sms_spam
uci-00549,SMS,"Sorry that took so long, omw now",en,0,uci_sms_spam
uci-00550,SMS,Wait  &lt;#&gt;  min..,en,0,uci_sms_spam
uci-00551,SMS,Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,en,0,uci_sms_spam
uci-00552,SMS,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",en,0,uci_sms_spam
uci-00553,SMS,"Hurry up, I've been weed-deficient for like three days",en,0,uci_sms_spam
uci-00554,SMS,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",en,0,uci_sms_spam
uci-00555,SMS,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,en,0,uci_sms_spam
uci-00556,SMS,I‘ll have a look at the frying pan in case it‘s cheap or a book perhaps. No that‘s silly a frying pan isn‘t likely to be a book,en,0,uci_sms_spam
uci-00557,SMS,O. Well uv causes mutations. Sunscreen is like essential thesedays,en,0,uci_sms_spam
uci-00558,SMS,Having lunch:)you are not in online?why?,en,0,uci_sms_spam
uci-00559,SMS,I know that my friend already told that.,en,0,uci_sms_spam
uci-00560,SMS,Hi Princess! Thank you for the pics. You are very pretty. How are you?,en,0,uci_sms_spam
uci-00561,SMS,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee..",en,0,uci_sms_spam
uci-00562,SMS,Hi msg me:)i'm in office..,en,0,uci_sms_spam
uci-00563,SMS,Thanx 4 e brownie it's v nice...,en,0,uci_sms_spam
uci-00564,SMS,Geeeee ... I love you so much I can barely stand it,en,0,uci_sms_spam
uci-00565,SMS,GENT! We are trying to contact you. Last weekends draw shows that you won a £1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,en,1,uci_sms_spam
uci-00566,SMS,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...",en,0,uci_sms_spam
uci-00567,SMS,"Ill call u 2mrw at ninish, with my address that icky American freek wont stop callin me 2 bad Jen k eh?",en,0,uci_sms_spam
uci-00568,SMS,Oooh bed ridden ey? What are YOU thinking of?,en,0,uci_sms_spam
uci-00569,SMS,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",en,0,uci_sms_spam
uci-00570,SMS,Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,en,0,uci_sms_spam
uci-00571,SMS,WOT U WANNA DO THEN MISSY?,en,0,uci_sms_spam
uci-00572,SMS,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,en,0,uci_sms_spam
uci-00573,SMS,Do you know where my lab goggles went,en,0,uci_sms_spam
uci-00574,SMS,Can you open the door?,en,0,uci_sms_spam
uci-00575,SMS,Waiting for your call.,en,0,uci_sms_spam
uci-00576,SMS,Nope i waiting in sch 4 daddy...,en,0,uci_sms_spam
uci-00577,SMS,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",en,1,uci_sms_spam
uci-00578,SMS,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",en,0,uci_sms_spam
uci-00579,SMS,Ü wait 4 me in sch i finish ard 5..,en,0,uci_sms_spam
uci-00580,SMS,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",en,1,uci_sms_spam
uci-00581,SMS,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.",en,0,uci_sms_spam
uci-00582,SMS,Huh so early.. Then ü having dinner outside izzit?,en,0,uci_sms_spam
uci-00583,SMS,Ok anyway no need to change with what you said,en,0,uci_sms_spam
uci-00584,SMS,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,en,1,uci_sms_spam
uci-00585,SMS,my ex-wife was not able to have kids. Do you want kids one day?,en,0,uci_sms_spam
uci-00586,SMS,So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream,en,0,uci_sms_spam
uci-00587,SMS,Tell them u have a headache and just want to use 1 hour of sick time.,en,0,uci_sms_spam
uci-00588,SMS,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den...",en,0,uci_sms_spam
uci-00589,SMS,"""Pete can you please ring meive hardly gotany credit""",en,0,uci_sms_spam
uci-00590,SMS,Ya srsly better than yi tho,en,0,uci_sms_spam
uci-00591,SMS,"I'm in a meeting, call me later at",en,0,uci_sms_spam
uci-00592,SMS,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",en,1,uci_sms_spam
uci-00593,SMS,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,en,1,uci_sms_spam
uci-00594,SMS,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,en,1,uci_sms_spam
uci-00595,SMS,You still at grand prix?,en,0,uci_sms_spam
uci-00596,SMS,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",en,0,uci_sms_spam
uci-00597,SMS,I am great! How are you?,en,0,uci_sms_spam
uci-00598,SMS,Gud mrng dear have a nice day,en,0,uci_sms_spam
uci-00599,SMS,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,en,1,uci_sms_spam
uci-00600,SMS,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,en,0,uci_sms_spam
uci-00601,SMS,I'm going out to buy mum's present ar.,en,0,uci_sms_spam
uci-00602,SMS,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,en,0,uci_sms_spam
uci-00603,SMS,If u sending her home first it's ok lor. I'm not ready yet.,en,0,uci_sms_spam
uci-00604,SMS,Speaking of does he have any cash yet?,en,0,uci_sms_spam
uci-00605,SMS,Be happy there. I will come after noon,en,0,uci_sms_spam
uci-00606,SMS,Meet after lunch la...,en,0,uci_sms_spam
uci-00607,SMS,TaKe CaRE n gET WeLL sOOn,en,0,uci_sms_spam
uci-00608,SMS,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867,en,1,uci_sms_spam
uci-00609,SMS,what I meant to say is cant wait to see u again getting bored of this bridgwater banter,en,0,uci_sms_spam
uci-00610,SMS,Neva mind it's ok..,en,0,uci_sms_spam
uci-00611,SMS,"It's fine, imma get a drink or somethin. Want me to come find you?",en,0,uci_sms_spam
uci-00612,SMS,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,en,1,uci_sms_spam
uci-00613,SMS,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,en,0,uci_sms_spam
uci-00614,SMS,I have many dependents,en,0,uci_sms_spam
uci-00615,SMS,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,en,0,uci_sms_spam
uci-00616,SMS,I called and said all to him:)then he have to choose this future.,en,0,uci_sms_spam
uci-00617,SMS,"""Happy valentines day"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...",en,0,uci_sms_spam
uci-00618,SMS,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,en,0,uci_sms_spam
uci-00619,SMS,For my family happiness..,en,0,uci_sms_spam
uci-00620,SMS,I come n pick ü up... Come out immediately aft ur lesson...,en,0,uci_sms_spam
uci-00621,SMS,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,en,0,uci_sms_spam
uci-00622,SMS,Dear we got  &lt;#&gt;  dollars hi hi,en,0,uci_sms_spam
uci-00623,SMS,Good words.... But words may leave u in dismay many times.,en,0,uci_sms_spam
uci-00624,SMS,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,en,0,uci_sms_spam
uci-00625,SMS,"sorry, no, have got few things to do. may be in pub later.",en,0,uci_sms_spam
uci-00626,SMS,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",en,0,uci_sms_spam
uci-00627,SMS,"Haha good to hear, I'm officially paid and on the market for an 8th",en,0,uci_sms_spam
uci-00628,SMS,How many licks does it take to get to the center of a tootsie pop?,en,0,uci_sms_spam
uci-00629,SMS,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,en,0,uci_sms_spam
uci-00630,SMS,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,en,1,uci_sms_spam
uci-00631,SMS,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,en,1,uci_sms_spam
uci-00632,SMS,Please dont say like that. Hi hi hi,en,0,uci_sms_spam
uci-00633,SMS,Thank u!,en,0,uci_sms_spam
uci-00634,SMS,Oh that was a forwarded message. I thought you send that to me,en,0,uci_sms_spam
uci-00635,SMS,Got it. Seventeen pounds for seven hundred ml – hope ok.,en,0,uci_sms_spam
uci-00636,SMS,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",en,1,uci_sms_spam
uci-00637,SMS,Me n him so funny...,en,0,uci_sms_spam
uci-00638,SMS,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola",en,0,uci_sms_spam
uci-00639,SMS,When ü login dat time... Dad fetching ü home now?,en,0,uci_sms_spam
uci-00640,SMS,"What will we do in the shower, baby?",en,0,uci_sms_spam
uci-00641,SMS,I had askd u a question some hours before. Its answer,en,0,uci_sms_spam
uci-00642,SMS,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out",en,0,uci_sms_spam
uci-00643,SMS,"said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day!",en,0,uci_sms_spam
uci-00644,SMS,Probably gonna swing by in a wee bit,en,0,uci_sms_spam
uci-00645,SMS,Ya very nice. . .be ready on thursday,en,0,uci_sms_spam
uci-00646,SMS,Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week,en,0,uci_sms_spam
uci-00647,SMS,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",en,0,uci_sms_spam
uci-00648,SMS,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,en,0,uci_sms_spam
uci-00649,SMS,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,en,1,uci_sms_spam
uci-00650,SMS,No prob. I will send to your email.,en,0,uci_sms_spam
uci-00651,SMS,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",en,1,uci_sms_spam
uci-00652,SMS,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),en,0,uci_sms_spam
uci-00653,SMS,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,en,0,uci_sms_spam
uci-00654,SMS,"Wait, do you know if wesleys in town? I bet she does hella drugs!",en,0,uci_sms_spam
uci-00655,SMS,Fine i miss you very much.,en,0,uci_sms_spam
uci-00656,SMS,Did u got that persons story,en,0,uci_sms_spam
uci-00657,SMS,Tell them the drug dealer's getting impatient,en,0,uci_sms_spam
uci-00658,SMS,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",en,0,uci_sms_spam
uci-00659,SMS,You will be in the place of that man,en,0,uci_sms_spam
uci-00660,SMS,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",en,0,uci_sms_spam
uci-00661,SMS,88800 and 89034 are premium phone services call 08718711108,en,1,uci_sms_spam
uci-00662,SMS,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",en,0,uci_sms_spam
uci-00663,SMS,Then mum's repent how?,en,0,uci_sms_spam
uci-00664,SMS,Sorry me going home first... Daddy come fetch ü later...,en,0,uci_sms_spam
uci-00665,SMS,Leave it de:-). Start Prepare for next:-)..,en,0,uci_sms_spam
uci-00666,SMS,Yes baby! We can study all the positions of the kama sutra ;),en,0,uci_sms_spam
uci-00667,SMS,En chikku nange bakra msg kalstiya..then had tea/coffee?,en,0,uci_sms_spam
uci-00668,SMS,Carlos'll be here in a minute if you still need to buy,en,0,uci_sms_spam
uci-00669,SMS,This pay is  &lt;DECIMAL&gt;  lakhs:),en,0,uci_sms_spam
uci-00670,SMS,Have a good evening! Ttyl,en,0,uci_sms_spam
uci-00671,SMS,Did u receive my msg?,en,0,uci_sms_spam
uci-00672,SMS,Ho ho - big belly laugh! See ya tomo,en,0,uci_sms_spam
uci-00673,SMS,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468",en,1,uci_sms_spam
uci-00674,SMS,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16,en,1,uci_sms_spam
uci-00675,SMS,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",en,0,uci_sms_spam
uci-00676,SMS,"I've got  &lt;#&gt; , any way I could pick up?",en,0,uci_sms_spam
uci-00677,SMS,"I dont knw pa, i just drink milk..",en,0,uci_sms_spam
uci-00678,SMS,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons?,en,0,uci_sms_spam
uci-00679,SMS,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",en,0,uci_sms_spam
uci-00680,SMS,Cause I'm not freaky lol,en,0,uci_sms_spam
uci-00681,SMS,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,en,0,uci_sms_spam
uci-00682,SMS,What is this 'hex' place you talk of? Explain!,en,0,uci_sms_spam
uci-00683,SMS,Ü log off 4 wat. It's sdryb8i,en,0,uci_sms_spam
uci-00684,SMS,Is xy going 4 e lunch?,en,0,uci_sms_spam
uci-00685,SMS,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,en,1,uci_sms_spam
uci-00686,SMS,I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,en,0,uci_sms_spam
uci-00687,SMS,Have you finished work yet? :),en,0,uci_sms_spam
uci-00688,SMS,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",en,0,uci_sms_spam
uci-00689,SMS,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",en,0,uci_sms_spam
uci-00690,SMS,Thanks love. But am i doing torch or bold.,en,0,uci_sms_spam
uci-00691,SMS,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,en,1,uci_sms_spam
uci-00692,SMS,Was the farm open?,en,0,uci_sms_spam
uci-00693,SMS,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",en,0,uci_sms_spam
uci-00694,SMS,"My sister in law, hope you are having a great month. Just saying hey. Abiola",en,0,uci_sms_spam
uci-00695,SMS,Will purchase d stuff today and mail to you. Do you have a po box number?,en,0,uci_sms_spam
uci-00696,SMS,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,en,0,uci_sms_spam
uci-00697,SMS,Good. Good job. I like entrepreneurs,en,0,uci_sms_spam
uci-00698,SMS,"Aight, you close by or still down around alex's place?",en,0,uci_sms_spam
uci-00699,SMS,meet you in corporation st outside gap … you can see how my mind is working!,en,0,uci_sms_spam
uci-00700,SMS,Mum ask ü to buy food home...,en,0,uci_sms_spam
uci-00701,SMS,K..u also dont msg or reply to his msg..,en,0,uci_sms_spam
uci-00702,SMS,How much r ü willing to pay?,en,0,uci_sms_spam
uci-00703,SMS,"Sorry, I'll call later",en,0,uci_sms_spam
uci-00704,SMS,What is important is that you prevent dehydration by giving her enough fluids,en,0,uci_sms_spam
uci-00705,SMS,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",en,0,uci_sms_spam
uci-00706,SMS,True dear..i sat to pray evening and felt so.so i sms'd you in some time...,en,0,uci_sms_spam
uci-00707,SMS,"I don't think I can get away for a trek that long with family in town, sorry",en,0,uci_sms_spam
uci-00708,SMS,So when do you wanna gym harri,en,0,uci_sms_spam
uci-00709,SMS,Quite late lar... Ard 12 anyway i wun b drivin...,en,0,uci_sms_spam
uci-00710,SMS,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",en,1,uci_sms_spam
uci-00711,SMS,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,en,1,uci_sms_spam
uci-00712,SMS,"Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:""if it is made by my students,this wont even start........ Datz confidence..",en,0,uci_sms_spam
uci-00713,SMS,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,en,0,uci_sms_spam
uci-00714,SMS,08714712388 between 10am-7pm Cost 10p,en,1,uci_sms_spam
uci-00715,SMS,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",en,0,uci_sms_spam
uci-00716,SMS,He also knows about lunch menu only da. . I know,en,0,uci_sms_spam
uci-00717,SMS,When i have stuff to sell i.ll tell you,en,0,uci_sms_spam
uci-00718,SMS,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,en,1,uci_sms_spam
uci-00719,SMS,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,en,0,uci_sms_spam
uci-00720,SMS,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,en,1,uci_sms_spam
uci-00721,SMS,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,en,0,uci_sms_spam
uci-00722,SMS,Oh is it? Send me the address,en,0,uci_sms_spam
uci-00723,SMS,S'fine. Anytime. All the best with it.,en,0,uci_sms_spam
uci-00724,SMS,That is wondar full flim.,en,0,uci_sms_spam
uci-00725,SMS,Ya even those cookies have jelly on them,en,0,uci_sms_spam
uci-00726,SMS,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",en,0,uci_sms_spam
uci-00727,SMS,Got it! It looks scrumptious... daddy wants to eat you all night long!,en,0,uci_sms_spam
uci-00728,SMS,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,en,0,uci_sms_spam
uci-00729,SMS,"Alright omw, gotta change my order to a half8th",en,0,uci_sms_spam
uci-00730,SMS,Exactly. Anyways how far. Is jide her to study or just visiting,en,0,uci_sms_spam
uci-00731,SMS,Dunno y u ask me.,en,0,uci_sms_spam
uci-00732,SMS,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,en,1,uci_sms_spam
uci-00733,SMS,No he didn't. Spring is coming early yay!,en,0,uci_sms_spam
uci-00734,SMS,Lol you won't feel bad when I use her money to take you out to a steak dinner =D,en,0,uci_sms_spam
uci-00735,SMS,Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,en,0,uci_sms_spam
uci-00736,SMS,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,en,0,uci_sms_spam
uci-00737,SMS,Then why no one talking to me,en,0,uci_sms_spam
